Selected Data: Najwyzszy
t	Yt	Ft	St	Yt*	|Yt-Yt*|	Yt-Yt*	(Yt-Yt*)^2
---------------------------------------------------------------
341 	4.38 	4.38 	-0.00 	4.38 	0.01 	-0.01 	0.00 	
342 	4.38 	4.38 	-0.00 	4.38 	0.00 	-0.00 	0.00 	
343 	4.38 	4.38 	-0.00 	4.38 	0.00 	-0.00 	0.00 	
344 	4.38 	4.38 	-0.00 	4.37 	0.00 	0.00 	0.00 	
345 	4.38 	4.38 	-0.00 	4.37 	0.00 	0.00 	0.00 	
346 	4.37 	4.37 	-0.00 	4.37 	0.00 	-0.00 	0.00 	
347 	4.36 	4.37 	-0.00 	4.37 	0.01 	-0.01 	0.00 	
348 	4.35 	4.36 	-0.01 	4.36 	0.01 	-0.01 	0.00 	
349 	4.34 	4.34 	-0.01 	4.35 	0.01 	-0.01 	0.00 	
350 	4.34 	4.34 	-0.01 	4.34 	0.00 	0.00 	0.00 	
351 	4.33 	4.33 	-0.01 	4.33 	0.00 	-0.00 	0.00 	
352 	4.32 	4.32 	-0.01 	4.32 	0.00 	0.00 	0.00 	
353 	4.32 	4.32 	-0.01 	4.31 	0.01 	0.01 	0.00 	
354 	4.31 	4.31 	-0.01 	4.31 	0.00 	-0.00 	0.00 	
355 	4.31 	4.31 	-0.01 	4.30 	0.01 	0.01 	0.00 	
356 	4.32 	4.31 	-0.00 	4.30 	0.02 	0.02 	0.00 	
357 	4.32 	4.32 	0.00 	4.31 	0.02 	0.02 	0.00 	
358 	4.32 	4.32 	0.00 	4.32 	0.00 	-0.00 	0.00 	
359 	4.32 	4.32 	0.00 	4.32 	0.00 	0.00 	0.00 	
360 	4.32 	4.32 	0.00 	4.32 	0.00 	-0.00 	0.00 	
361 	4.32 	4.32 	0.00 	4.32 	0.01 	-0.01 	0.00 	
362 	4.32 	4.32 	0.00 	4.32 	0.00 	0.00 	0.00 	
363 	4.34 	4.33 	0.00 	4.32 	0.01 	0.01 	0.00 	
364 	4.33 	4.33 	0.00 	4.33 	0.00 	-0.00 	0.00 	
365 	4.32 	4.33 	0.00 	4.34 	0.02 	-0.02 	0.00 	
366 	4.31 	4.32 	-0.00 	4.33 	0.02 	-0.02 	0.00 	
367 	4.31 	4.31 	-0.00 	4.32 	0.00 	-0.00 	0.00 	
368 	4.32 	4.31 	-0.00 	4.31 	0.01 	0.01 	0.00 	
369 	4.32 	4.32 	-0.00 	4.31 	0.01 	0.01 	0.00 	
370 	4.32 	4.32 	0.00 	4.31 	0.01 	0.01 	0.00 	
371 	4.31 	4.31 	-0.00 	4.32 	0.01 	-0.01 	0.00 	
372 	4.30 	4.31 	-0.00 	4.31 	0.01 	-0.01 	0.00 	
373 	4.31 	4.31 	-0.00 	4.30 	0.01 	0.01 	0.00 	
374 	4.32 	4.31 	0.00 	4.31 	0.01 	0.01 	0.00 	
375 	4.31 	4.31 	0.00 	4.31 	0.00 	0.00 	0.00 	
376 	4.31 	4.31 	0.00 	4.31 	0.00 	-0.00 	0.00 	
377 	4.33 	4.32 	0.00 	4.31 	0.01 	0.01 	0.00 	
378 	4.34 	4.33 	0.01 	4.32 	0.02 	0.02 	0.00 	
379 	4.35 	4.35 	0.01 	4.34 	0.02 	0.02 	0.00 	
380 	4.34 	4.35 	0.01 	4.36 	0.02 	-0.02 	0.00 	
381 	4.32 	4.34 	0.00 	4.35 	0.03 	-0.03 	0.00 	
382 	4.32 	4.33 	-0.00 	4.34 	0.02 	-0.02 	0.00 	
383 	4.31 	4.32 	-0.01 	4.32 	0.01 	-0.01 	0.00 	
384 	4.29 	4.30 	-0.01 	4.31 	0.02 	-0.02 	0.00 	
385 	4.28 	4.28 	-0.01 	4.29 	0.01 	-0.01 	0.00 	
386 	4.29 	4.28 	-0.01 	4.27 	0.02 	0.02 	0.00 	
387 	4.28 	4.28 	-0.01 	4.27 	0.01 	0.01 	0.00 	
388 	4.28 	4.27 	-0.01 	4.27 	0.01 	0.01 	0.00 	
389 	4.27 	4.27 	-0.00 	4.27 	0.01 	0.01 	0.00 	
390 	4.26 	4.26 	-0.01 	4.27 	0.01 	-0.01 	0.00 	
391 	4.24 	4.25 	-0.01 	4.25 	0.01 	-0.01 	0.00 	
392 	4.23 	4.24 	-0.01 	4.24 	0.01 	-0.01 	0.00 	
393 	4.24 	4.23 	-0.01 	4.23 	0.01 	0.01 	0.00 	
394 	4.25 	4.24 	-0.00 	4.23 	0.02 	0.02 	0.00 	
395 	4.26 	4.25 	0.00 	4.24 	0.03 	0.03 	0.00 	
396 	4.25 	4.25 	0.00 	4.25 	0.00 	0.00 	0.00 	
397 	4.24 	4.25 	0.00 	4.26 	0.01 	-0.01 	0.00 	
398 	4.24 	4.24 	-0.00 	4.25 	0.01 	-0.01 	0.00 	
399 	4.24 	4.24 	-0.00 	4.24 	0.00 	-0.00 	0.00 	
400 	4.25 	4.25 	0.00 	4.24 	0.01 	0.01 	0.00 	
401 	4.25 	4.25 	0.00 	4.25 	0.01 	0.01 	0.00 	
402 	4.25 	4.25 	0.00 	4.25 	0.00 	0.00 	0.00 	
403 	4.25 	4.25 	0.00 	4.25 	0.00 	-0.00 	0.00 	
404 	4.25 	4.25 	0.00 	4.25 	0.00 	0.00 	0.00 	
405 	4.25 	4.25 	0.00 	4.26 	0.01 	-0.01 	0.00 	
406 	4.26 	4.26 	0.00 	4.25 	0.01 	0.01 	0.00 	
407 	4.28 	4.27 	0.01 	4.26 	0.02 	0.02 	0.00 	
408 	4.28 	4.28 	0.01 	4.27 	0.01 	0.01 	0.00 	
409 	4.26 	4.27 	0.00 	4.29 	0.02 	-0.02 	0.00 	
410 	4.25 	4.26 	-0.00 	4.28 	0.03 	-0.03 	0.00 	
411 	4.23 	4.24 	-0.01 	4.26 	0.03 	-0.03 	0.00 	
412 	4.23 	4.23 	-0.01 	4.24 	0.01 	-0.01 	0.00 	
413 	4.23 	4.23 	-0.01 	4.22 	0.01 	0.01 	0.00 	
414 	4.23 	4.22 	-0.01 	4.22 	0.01 	0.01 	0.00 	
415 	4.21 	4.21 	-0.01 	4.22 	0.01 	-0.01 	0.00 	
416 	4.24 	4.22 	-0.00 	4.21 	0.03 	0.03 	0.00 	
417 	4.23 	4.22 	0.00 	4.22 	0.01 	0.01 	0.00 	
418 	4.23 	4.23 	0.00 	4.23 	0.01 	0.01 	0.00 	
419 	4.24 	4.24 	0.00 	4.23 	0.01 	0.01 	0.00 	
420 	4.23 	4.24 	0.00 	4.24 	0.01 	-0.01 	0.00 	
421 	4.23 	4.23 	0.00 	4.24 	0.01 	-0.01 	0.00 	
422 	4.23 	4.23 	-0.00 	4.24 	0.01 	-0.01 	0.00 	
423 	4.22 	4.22 	-0.00 	4.23 	0.01 	-0.01 	0.00 	
424 	4.20 	4.21 	-0.01 	4.22 	0.02 	-0.02 	0.00 	
425 	4.20 	4.20 	-0.01 	4.21 	0.01 	-0.01 	0.00 	
426 	4.23 	4.21 	-0.00 	4.19 	0.04 	0.04 	0.00 	
427 	4.22 	4.22 	0.00 	4.21 	0.01 	0.01 	0.00 	
428 	4.20 	4.21 	-0.00 	4.22 	0.01 	-0.01 	0.00 	
429 	4.21 	4.21 	-0.00 	4.21 	0.00 	-0.00 	0.00 	
430 	4.21 	4.21 	-0.00 	4.21 	0.00 	0.00 	0.00 	
431 	4.18 	4.19 	-0.01 	4.20 	0.02 	-0.02 	0.00 	
432 	4.19 	4.19 	-0.01 	4.19 	0.00 	0.00 	0.00 	
433 	4.19 	4.19 	-0.00 	4.18 	0.01 	0.01 	0.00 	
434 	4.19 	4.19 	-0.00 	4.18 	0.01 	0.01 	0.00 	
435 	4.19 	4.18 	-0.00 	4.18 	0.00 	0.00 	0.00 	
436 	4.20 	4.19 	0.00 	4.18 	0.02 	0.02 	0.00 	
437 	4.20 	4.20 	0.00 	4.20 	0.00 	0.00 	0.00 	
438 	4.20 	4.20 	0.00 	4.20 	0.00 	-0.00 	0.00 	
439 	4.21 	4.20 	0.00 	4.20 	0.00 	0.00 	0.00 	
440 	4.21 	4.21 	0.00 	4.21 	0.01 	0.01 	0.00 	
441 	4.21 	4.21 	0.00 	4.21 	0.00 	-0.00 	0.00 	
442 	4.21 	4.21 	0.00 	4.22 	0.01 	-0.01 	0.00 	
443 	4.20 	4.21 	-0.00 	4.22 	0.02 	-0.02 	0.00 	
444 	4.20 	4.20 	-0.00 	4.21 	0.01 	-0.01 	0.00 	
445 	4.20 	4.20 	-0.00 	4.20 	0.01 	0.01 	0.00 	
446 	4.24 	4.22 	0.01 	4.20 	0.04 	0.04 	0.00 	
447 	4.24 	4.23 	0.01 	4.23 	0.01 	0.01 	0.00 	
448 	4.22 	4.23 	0.00 	4.24 	0.02 	-0.02 	0.00 	
449 	4.25 	4.24 	0.01 	4.24 	0.01 	0.01 	0.00 	
450 	4.26 	4.25 	0.01 	4.25 	0.01 	0.01 	0.00 	
451 	4.26 	4.26 	0.01 	4.26 	0.00 	-0.00 	0.00 	
452 	4.24 	4.26 	0.00 	4.27 	0.03 	-0.03 	0.00 	
453 	4.23 	4.24 	-0.00 	4.26 	0.03 	-0.03 	0.00 	
454 	4.24 	4.24 	-0.00 	4.24 	0.00 	0.00 	0.00 	
455 	4.25 	4.24 	-0.00 	4.24 	0.01 	0.01 	0.00 	
456 	4.25 	4.25 	0.00 	4.24 	0.01 	0.01 	0.00 	
457 	4.24 	4.25 	-0.00 	4.25 	0.00 	-0.00 	0.00 	
458 	4.25 	4.25 	0.00 	4.25 	0.01 	0.01 	0.00 	
459 	4.25 	4.25 	0.00 	4.25 	0.00 	-0.00 	0.00 	
460 	4.25 	4.25 	0.00 	4.25 	0.00 	0.00 	0.00 	
461 	4.25 	4.25 	0.00 	4.25 	0.00 	-0.00 	0.00 	
462 	4.24 	4.25 	-0.00 	4.25 	0.01 	-0.01 	0.00 	
463 	4.24 	4.24 	-0.00 	4.25 	0.01 	-0.01 	0.00 	
464 	4.25 	4.25 	-0.00 	4.24 	0.01 	0.01 	0.00 	
465 	4.25 	4.25 	-0.00 	4.25 	0.00 	0.00 	0.00 	
466 	4.24 	4.24 	-0.00 	4.25 	0.01 	-0.01 	0.00 	
467 	4.23 	4.23 	-0.00 	4.24 	0.01 	-0.01 	0.00 	
468 	4.21 	4.22 	-0.01 	4.23 	0.01 	-0.01 	0.00 	
469 	4.21 	4.21 	-0.01 	4.21 	0.01 	-0.01 	0.00 	
470 	4.22 	4.21 	-0.01 	4.20 	0.02 	0.02 	0.00 	
471 	4.22 	4.21 	-0.00 	4.20 	0.01 	0.01 	0.00 	
472 	4.27 	4.24 	0.01 	4.21 	0.06 	0.06 	0.00 	
473 	4.27 	4.26 	0.01 	4.25 	0.02 	0.02 	0.00 	
474 	4.27 	4.27 	0.01 	4.27 	0.01 	-0.01 	0.00 	
475 	4.27 	4.27 	0.01 	4.28 	0.01 	-0.01 	0.00 	
476 	4.27 	4.28 	0.01 	4.28 	0.02 	-0.02 	0.00 	
477 	4.26 	4.27 	0.00 	4.28 	0.02 	-0.02 	0.00 	
478 	4.26 	4.27 	-0.00 	4.28 	0.01 	-0.01 	0.00 	
479 	4.26 	4.27 	-0.00 	4.27 	0.00 	-0.00 	0.00 	
480 	4.26 	4.26 	-0.00 	4.26 	0.00 	-0.00 	0.00 	
481 	4.26 	4.26 	-0.00 	4.26 	0.00 	-0.00 	0.00 	
482 	4.25 	4.25 	-0.00 	4.26 	0.01 	-0.01 	0.00 	
483 	4.25 	4.25 	-0.00 	4.25 	0.01 	0.01 	0.00 	
484 	4.27 	4.26 	0.00 	4.25 	0.02 	0.02 	0.00 	
485 	4.27 	4.26 	0.00 	4.26 	0.01 	0.01 	0.00 	
486 	4.28 	4.28 	0.01 	4.27 	0.02 	0.02 	0.00 	
487 	4.30 	4.29 	0.01 	4.28 	0.01 	0.01 	0.00 	
488 	4.29 	4.30 	0.01 	4.30 	0.01 	-0.01 	0.00 	
489 	4.30 	4.30 	0.01 	4.30 	0.01 	-0.01 	0.00 	
490 	4.29 	4.30 	0.00 	4.31 	0.01 	-0.01 	0.00 	
491 	4.27 	4.29 	-0.00 	4.30 	0.03 	-0.03 	0.00 	
492 	4.29 	4.29 	-0.00 	4.29 	0.00 	-0.00 	0.00 	
493 	4.28 	4.28 	-0.00 	4.28 	0.00 	-0.00 	0.00 	
494 	4.28 	4.28 	-0.00 	4.28 	0.00 	0.00 	0.00 	
495 	4.29 	4.28 	-0.00 	4.28 	0.01 	0.01 	0.00 	
496 	4.29 	4.29 	0.00 	4.28 	0.01 	0.01 	0.00 	
497 	4.26 	4.27 	-0.00 	4.29 	0.02 	-0.02 	0.00 	
498 	4.27 	4.27 	-0.00 	4.27 	0.00 	-0.00 	0.00 	
499 	4.27 	4.27 	-0.00 	4.26 	0.01 	0.01 	0.00 	
500 	4.26 	4.26 	-0.00 	4.26 	0.00 	0.00 	0.00 	
501 	4.26 	4.26 	-0.00 	4.26 	0.00 	0.00 	0.00 	
502 	4.26 	4.26 	-0.00 	4.26 	0.00 	-0.00 	0.00 	
503 	4.26 	4.26 	-0.00 	4.26 	0.01 	0.01 	0.00 	
504 	4.24 	4.25 	-0.00 	4.26 	0.01 	-0.01 	0.00 	
505 	4.25 	4.25 	-0.00 	4.25 	0.01 	0.01 	0.00 	
506 	4.26 	4.25 	-0.00 	4.25 	0.01 	0.01 	0.00 	
507 	4.26 	4.26 	0.00 	4.25 	0.00 	0.00 	0.00 	
508 	4.25 	4.25 	-0.00 	4.26 	0.00 	-0.00 	0.00 	
509 	4.27 	4.26 	0.00 	4.25 	0.01 	0.01 	0.00 	
510 	4.29 	4.28 	0.01 	4.26 	0.02 	0.02 	0.00 	
511 	4.29 	4.29 	0.01 	4.28 	0.01 	0.01 	0.00 	
512 	4.28 	4.29 	0.01 	4.29 	0.01 	-0.01 	0.00 	
513 	4.30 	4.30 	0.01 	4.30 	0.00 	0.00 	0.00 	
514 	4.30 	4.30 	0.01 	4.30 	0.01 	-0.01 	0.00 	
515 	4.29 	4.30 	0.00 	4.30 	0.02 	-0.02 	0.00 	
516 	4.29 	4.29 	0.00 	4.30 	0.01 	-0.01 	0.00 	
517 	4.28 	4.29 	-0.00 	4.29 	0.01 	-0.01 	0.00 	
518 	4.28 	4.28 	-0.00 	4.28 	0.00 	-0.00 	0.00 	
519 	4.30 	4.29 	0.00 	4.28 	0.01 	0.01 	0.00 	
520 	4.33 	4.31 	0.01 	4.29 	0.04 	0.04 	0.00 	
521 	4.33 	4.32 	0.01 	4.31 	0.02 	0.02 	0.00 	
522 	4.32 	4.33 	0.01 	4.33 	0.02 	-0.02 	0.00 	
523 	4.32 	4.33 	0.01 	4.33 	0.01 	-0.01 	0.00 	
524 	4.32 	4.33 	0.00 	4.33 	0.01 	-0.01 	0.00 	
525 	4.33 	4.33 	0.00 	4.33 	0.00 	-0.00 	0.00 	
526 	4.31 	4.32 	-0.00 	4.33 	0.02 	-0.02 	0.00 	
527 	4.32 	4.32 	-0.00 	4.32 	0.00 	0.00 	0.00 	
528 	4.32 	4.32 	-0.00 	4.31 	0.00 	0.00 	0.00 	
529 	4.31 	4.31 	-0.00 	4.31 	0.01 	-0.01 	0.00 	
530 	4.30 	4.30 	-0.01 	4.31 	0.01 	-0.01 	0.00 	
531 	4.28 	4.29 	-0.01 	4.30 	0.02 	-0.02 	0.00 	
532 	4.27 	4.28 	-0.01 	4.28 	0.01 	-0.01 	0.00 	
533 	4.25 	4.26 	-0.01 	4.27 	0.01 	-0.01 	0.00 	
534 	4.24 	4.24 	-0.01 	4.25 	0.01 	-0.01 	0.00 	
535 	4.24 	4.23 	-0.01 	4.23 	0.01 	0.01 	0.00 	
536 	4.24 	4.23 	-0.01 	4.22 	0.02 	0.02 	0.00 	
537 	4.25 	4.24 	-0.00 	4.22 	0.02 	0.02 	0.00 	
538 	4.24 	4.24 	-0.00 	4.23 	0.01 	0.01 	0.00 	
539 	4.25 	4.24 	0.00 	4.24 	0.01 	0.01 	0.00 	
540 	4.25 	4.25 	0.00 	4.24 	0.01 	0.01 	0.00 	
541 	4.26 	4.25 	0.00 	4.25 	0.01 	0.01 	0.00 	
542 	4.26 	4.26 	0.01 	4.26 	0.01 	0.01 	0.00 	
543 	4.25 	4.26 	0.00 	4.26 	0.01 	-0.01 	0.00 	
544 	4.25 	4.26 	0.00 	4.26 	0.01 	-0.01 	0.00 	
545 	4.24 	4.25 	-0.00 	4.26 	0.01 	-0.01 	0.00 	
546 	4.24 	4.24 	-0.00 	4.25 	0.00 	-0.00 	0.00 	
547 	4.25 	4.24 	-0.00 	4.24 	0.01 	0.01 	0.00 	
548 	4.25 	4.25 	-0.00 	4.24 	0.01 	0.01 	0.00 	
549 	4.25 	4.25 	0.00 	4.25 	0.00 	0.00 	0.00 	
550 	4.25 	4.25 	-0.00 	4.25 	0.00 	-0.00 	0.00 	
551 	4.24 	4.24 	-0.00 	4.25 	0.01 	-0.01 	0.00 	
552 	4.24 	4.24 	-0.00 	4.24 	0.01 	-0.01 	0.00 	
553 	4.24 	4.24 	-0.00 	4.24 	0.00 	0.00 	0.00 	
554 	4.25 	4.24 	0.00 	4.24 	0.01 	0.01 	0.00 	
555 	4.25 	4.25 	0.00 	4.24 	0.01 	0.01 	0.00 	
556 	4.24 	4.25 	0.00 	4.25 	0.01 	-0.01 	0.00 	
557 	4.25 	4.25 	0.00 	4.25 	0.00 	-0.00 	0.00 	
558 	4.24 	4.24 	-0.00 	4.25 	0.01 	-0.01 	0.00 	
559 	4.24 	4.24 	-0.00 	4.24 	0.01 	-0.01 	0.00 	
560 	4.22 	4.23 	-0.01 	4.24 	0.01 	-0.01 	0.00 	
561 	 	  	  	 4.22 	 	  	  	 
---------------------------------------
Alpha: 0.50
Beta: 0.40
ME Error: -0.00
MSE Error: 0.00
RMSE Error: 0.02
